Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
inn10426,2,0,2,0,meal plan 1,0,room_type 1,27,2018,9,11,online,0,0,0,110.0,2,not_canceled
inn10427,2,0,1,2,meal plan 1,0,room_type 1,4,2018,5,9,offline,0,0,0,95.0,0,not_canceled
inn10428,1,0,2,2,meal plan 1,0,room_type 1,116,2018,2,28,offline,0,0,0,60.0,0,canceled
inn10429,2,0,0,3,meal plan 1,1,room_type 1,157,2018,7,7,online,0,0,0,123.3,1,canceled
inn10430,2,0,0,2,meal plan 1,0,room_type 1,18,2018,4,14,online,0,0,0,127.0,1,not_canceled
inn10431,2,0,1,3,meal plan 1,0,room_type 1,42,2018,1,14,offline,0,0,0,60.0,0,not_canceled
inn10432,1,0,0,2,meal plan 1,0,room_type 1,192,2018,6,24,offline,0,0,0,95.0,0,not_canceled
inn10433,2,0,2,3,meal plan 1,1,room_type 1,77,2018,4,30,online,0,0,0,123.45,1,not_canceled
inn10434,2,0,0,2,meal plan 2,0,room_type 1,256,2018,6,15,offline,0,0,0,115.0,1,canceled
inn10435,2,1,0,3,meal plan 1,0,room_type 1,1,2018,2,11,online,0,0,0,109.0,3,not_canceled
inn10436,2,0,0,3,meal plan 1,0,room_type 1,182,2018,8,24,online,0,0,0,99.3,0,canceled
inn10437,2,0,0,2,meal plan 1,0,room_type 1,59,2018,12,2,online,0,0,0,93.6,2,not_canceled
inn10438,2,0,0,1,meal plan 1,0,room_type 1,53,2018,5,17,online,0,0,0,126.9,1,not_canceled
inn10439,3,0,0,3,meal plan 1,0,room_type 4,165,2018,8,30,online,0,0,0,138.9,0,canceled
inn10440,2,2,0,1,meal plan 1,0,room_type 6,0,2018,5,14,online,0,0,0,221.0,1,canceled
inn10441,2,0,0,2,meal plan 2,0,room_type 1,256,2018,6,15,offline,0,0,0,115.0,1,canceled
inn10442,1,0,0,2,meal plan 1,0,room_type 1,164,2017,10,2,offline,0,0,0,100.0,0,not_canceled
inn10443,2,0,2,2,meal plan 1,0,room_type 1,38,2018,11,19,online,0,0,0,88.4,2,not_canceled
inn10444,2,0,0,3,meal plan 1,0,room_type 1,64,2018,9,28,offline,0,0,0,101.52,0,not_canceled
inn10445,2,0,1,5,meal plan 1,0,room_type 1,32,2017,9,15,offline,0,0,0,60.83,0,not_canceled
inn10446,2,0,0,2,meal plan 1,0,room_type 4,58,2018,9,8,online,0,0,0,149.4,1,not_canceled
inn10447,2,0,1,3,meal plan 2,0,room_type 4,9,2018,5,9,online,0,0,0,179.0,1,not_canceled
inn10448,2,0,0,2,meal plan 1,0,room_type 1,80,2018,8,12,online,0,0,0,117.9,1,not_canceled
inn10449,2,0,0,4,meal plan 1,0,room_type 1,62,2018,4,5,online,0,0,0,99.45,1,not_canceled
inn10450,2,0,0,1,meal plan 1,0,room_type 1,3,2018,5,28,online,0,0,0,161.0,1,not_canceled
inn10451,1,0,2,0,meal plan 1,0,room_type 1,24,2018,5,22,online,0,0,0,135.0,0,canceled
inn10452,1,0,2,1,meal plan 1,0,room_type 1,93,2018,10,15,offline,0,0,0,115.0,0,canceled
inn10453,1,0,0,1,meal plan 1,0,room_type 1,5,2018,3,2,online,0,0,0,92.0,0,not_canceled
inn10454,2,1,2,6,meal plan 1,0,room_type 1,2,2017,9,10,online,0,0,0,163.63,2,not_canceled
inn10455,2,0,0,1,meal plan 1,0,room_type 1,0,2017,10,9,online,0,0,0,164.0,1,not_canceled
inn10456,2,0,0,1,not selected,0,room_type 1,5,2018,9,17,online,0,0,0,159.0,1,canceled
inn10457,1,0,0,1,meal plan 1,0,room_type 1,1,2018,11,3,offline,0,0,0,75.0,0,not_canceled
inn10458,2,0,0,1,meal plan 1,0,room_type 1,0,2018,10,15,online,0,0,0,117.05,1,not_canceled
inn10459,2,1,1,3,meal plan 1,0,room_type 1,48,2018,8,22,offline,0,0,0,122.22,0,not_canceled
inn10460,2,0,1,4,meal plan 1,0,room_type 1,4,2018,10,17,online,0,0,0,160.0,1,not_canceled
inn10461,1,0,0,3,meal plan 1,0,room_type 1,166,2018,11,1,offline,0,0,0,110.0,0,canceled
inn10462,2,0,1,3,meal plan 1,0,room_type 4,38,2018,4,21,online,0,0,0,118.8,1,not_canceled
inn10463,2,0,0,3,meal plan 1,0,room_type 1,28,2018,10,4,online,0,0,0,147.67,2,not_canceled
inn10464,2,0,0,2,meal plan 1,0,room_type 2,188,2018,7,7,online,0,0,0,86.75,1,canceled
inn10465,2,0,1,2,not selected,0,room_type 1,42,2018,3,25,offline,0,0,0,62.8,0,not_canceled
inn10466,3,0,2,1,meal plan 2,0,room_type 1,220,2018,9,17,offline,0,0,0,213.0,1,canceled
inn10467,2,0,2,2,meal plan 1,0,room_type 1,91,2018,10,8,online,0,0,0,118.8,1,canceled
inn10468,2,0,2,6,meal plan 2,0,room_type 1,34,2018,12,3,online,0,0,0,120.7,2,not_canceled
inn10469,1,0,0,4,meal plan 2,0,room_type 1,43,2018,11,1,online,0,0,0,124.1,3,not_canceled
inn10470,2,1,1,1,meal plan 1,0,room_type 1,101,2018,8,20,online,0,0,0,134.1,1,not_canceled
inn10471,2,0,1,2,meal plan 1,0,room_type 4,133,2018,8,19,offline,0,0,0,82.45,0,canceled
inn10472,2,0,0,3,meal plan 1,0,room_type 1,150,2018,6,16,offline,0,0,0,96.0,0,canceled
inn10473,2,0,2,6,meal plan 1,0,room_type 1,195,2018,7,27,online,0,0,0,66.53,1,not_canceled
inn10474,1,0,0,2,meal plan 2,0,room_type 1,377,2018,10,14,offline,0,0,0,90.0,0,not_canceled
inn10475,2,0,2,5,meal plan 1,0,room_type 1,107,2018,7,9,online,0,0,0,109.16,1,not_canceled
inn10476,1,0,1,1,not selected,0,room_type 1,17,2018,3,19,online,0,0,0,97.0,0,canceled
inn10477,2,0,0,3,meal plan 1,0,room_type 1,28,2018,10,25,online,0,0,0,129.0,0,not_canceled
inn10478,1,0,0,1,meal plan 1,0,room_type 1,5,2017,8,19,complementary,0,0,0,0.0,0,not_canceled
inn10479,2,0,1,0,not selected,0,room_type 1,57,2018,8,29,online,0,0,0,99.0,1,not_canceled
inn10480,2,0,0,3,meal plan 1,0,room_type 1,12,2018,2,23,online,0,0,0,72.07,1,not_canceled
inn10481,2,0,0,1,not selected,0,room_type 1,1,2018,10,13,online,0,0,0,120.0,2,not_canceled
inn10482,2,0,0,3,not selected,0,room_type 1,3,2017,10,22,online,0,0,0,114.0,1,not_canceled
inn10483,1,0,2,3,meal plan 1,0,room_type 1,15,2018,11,19,corporate,0,0,0,79.75,0,not_canceled
inn10484,2,0,1,1,meal plan 1,0,room_type 1,35,2017,9,26,online,0,0,0,200.0,1,not_canceled
inn10485,2,0,1,4,meal plan 1,0,room_type 1,34,2018,2,17,offline,0,0,0,66.0,1,not_canceled
inn10486,2,0,0,2,meal plan 1,0,room_type 1,68,2017,9,29,offline,0,0,0,65.0,0,not_canceled
inn10487,2,0,1,0,meal plan 1,0,room_type 1,82,2018,6,26,online,0,0,0,96.3,1,not_canceled
inn10488,2,0,0,3,meal plan 1,0,room_type 1,36,2018,4,27,online,0,0,0,113.1,0,canceled
inn10489,2,0,2,2,meal plan 2,0,room_type 4,48,2018,10,15,online,0,0,0,173.7,2,not_canceled
inn10490,2,0,2,0,meal plan 2,0,room_type 4,25,2018,12,25,online,0,0,0,152.0,0,canceled
inn10491,2,0,2,2,not selected,0,room_type 1,37,2018,12,2,online,0,0,0,74.8,1,not_canceled
inn10492,2,0,0,1,meal plan 1,0,room_type 4,0,2017,10,6,online,0,0,0,136.0,1,not_canceled
inn10493,2,1,0,1,meal plan 1,0,room_type 1,13,2018,4,8,online,0,0,0,119.0,2,not_canceled
inn10494,2,0,1,2,meal plan 1,0,room_type 1,0,2018,7,25,online,0,0,0,161.0,0,not_canceled
inn10495,1,0,0,1,meal plan 1,0,room_type 1,24,2018,2,24,online,0,0,0,85.0,2,not_canceled
inn10496,2,1,0,1,meal plan 1,0,room_type 1,162,2018,7,27,online,0,0,0,121.5,2,canceled
inn10497,1,0,0,1,meal plan 1,0,room_type 1,7,2018,9,20,online,0,0,0,143.0,3,not_canceled
inn10498,3,0,1,4,meal plan 1,0,room_type 4,122,2018,6,13,online,0,0,0,150.45,2,not_canceled
inn10499,2,0,1,1,not selected,0,room_type 1,128,2018,11,26,online,0,0,0,79.2,0,canceled
inn10500,2,0,1,2,not selected,0,room_type 1,115,2018,9,23,online,0,0,0,96.33,1,not_canceled
inn10501,2,0,1,5,meal plan 2,0,room_type 1,94,2018,3,28,offline,0,0,0,110.75,1,not_canceled
inn10502,2,0,0,3,meal plan 1,0,room_type 1,276,2018,9,22,offline,0,0,0,116.33,0,canceled
inn10503,3,0,0,4,meal plan 1,0,room_type 4,22,2018,11,16,online,0,0,0,130.9,3,not_canceled
inn10504,1,0,1,2,meal plan 1,0,room_type 1,3,2018,2,1,corporate,1,0,9,67.0,0,not_canceled
inn10505,2,0,0,2,meal plan 1,1,room_type 1,25,2018,8,3,online,0,0,0,160.0,1,not_canceled
inn10506,1,0,0,5,not selected,0,room_type 1,22,2018,11,15,online,0,0,0,48.5,1,not_canceled
inn10507,2,0,1,3,meal plan 1,0,room_type 1,24,2018,2,25,offline,0,0,0,59.5,0,not_canceled
inn10508,2,0,1,4,meal plan 2,0,room_type 1,187,2018,9,12,online,0,0,0,152.15,2,canceled
inn10509,2,2,1,1,meal plan 1,0,room_type 6,19,2018,12,26,online,0,0,0,174.0,1,not_canceled
inn10510,2,0,2,1,meal plan 1,0,room_type 1,148,2018,5,29,online,0,0,0,114.3,0,canceled
inn10511,2,0,0,2,meal plan 1,0,room_type 1,26,2018,8,30,online,0,0,0,122.0,2,not_canceled
inn10512,2,0,0,3,meal plan 2,0,room_type 1,226,2018,10,25,offline,0,0,0,102.76,0,canceled
inn10513,2,0,0,2,meal plan 1,0,room_type 1,186,2018,7,28,online,0,0,0,96.3,1,canceled
inn10514,2,0,2,1,not selected,0,room_type 1,73,2018,4,3,online,0,0,0,76.5,1,not_canceled
inn10515,2,0,1,3,meal plan 1,0,room_type 1,139,2018,11,7,online,0,0,0,171.9,1,not_canceled
inn10516,3,0,2,5,meal plan 1,0,room_type 1,165,2018,8,13,online,0,0,0,137.34,0,canceled
inn10517,1,0,0,1,meal plan 1,0,room_type 1,21,2018,5,10,online,0,0,0,94.5,1,not_canceled
inn10518,2,1,2,4,meal plan 1,0,room_type 4,115,2018,8,20,online,0,0,0,165.3,1,not_canceled
inn10519,3,0,1,1,meal plan 2,0,room_type 4,193,2018,8,22,online,0,0,0,189.0,1,canceled
inn10520,2,0,0,2,meal plan 2,0,room_type 1,320,2018,8,18,offline,0,0,0,115.0,1,canceled
inn10521,1,0,0,2,meal plan 1,0,room_type 1,164,2017,10,2,offline,0,0,0,100.0,0,canceled
inn10522,1,0,0,3,meal plan 1,0,room_type 1,37,2018,10,13,offline,0,0,0,95.0,0,not_canceled
inn10523,2,0,2,3,meal plan 1,0,room_type 1,50,2018,1,24,online,0,0,0,58.94,1,not_canceled
inn10524,2,0,2,1,meal plan 1,0,room_type 1,41,2018,3,13,corporate,0,0,0,85.67,0,not_canceled
inn10525,1,0,1,2,meal plan 1,0,room_type 1,114,2018,7,1,offline,0,0,0,75.0,0,canceled
inn10526,2,0,0,2,meal plan 1,0,room_type 1,17,2017,10,16,offline,0,0,0,48.0,0,not_canceled
inn10527,2,0,0,2,meal plan 2,0,room_type 1,39,2017,8,14,offline,0,0,0,109.0,0,not_canceled
inn10528,2,0,1,3,meal plan 1,0,room_type 1,210,2017,10,8,offline,0,0,0,72.75,0,not_canceled
inn10529,1,0,1,5,meal plan 1,0,room_type 1,349,2018,10,4,offline,0,0,0,80.0,0,canceled
inn10530,2,0,2,4,meal plan 1,0,room_type 1,21,2018,11,13,online,0,0,0,88.4,1,not_canceled
inn10531,2,0,2,2,meal plan 1,0,room_type 1,6,2018,11,13,online,0,0,0,91.0,3,not_canceled
inn10532,2,0,1,4,meal plan 1,0,room_type 4,41,2018,8,31,online,0,0,0,123.3,2,not_canceled
inn10533,2,0,2,1,meal plan 1,0,room_type 4,2,2018,9,18,online,0,0,0,194.0,1,not_canceled
inn10534,2,0,0,1,meal plan 2,0,room_type 2,110,2017,7,23,offline,0,0,0,98.2,1,not_canceled
inn10535,2,0,0,2,meal plan 1,0,room_type 4,67,2018,4,22,offline,0,0,0,90.95,1,not_canceled
inn10536,2,0,0,2,meal plan 2,0,room_type 1,256,2018,6,15,offline,0,0,0,115.0,1,canceled
inn10537,2,0,0,3,meal plan 1,0,room_type 1,137,2018,5,5,online,0,0,0,105.3,0,canceled
inn10538,2,0,1,3,meal plan 1,0,room_type 1,12,2018,8,15,online,0,0,0,141.0,2,not_canceled
inn10539,3,0,1,2,meal plan 1,0,room_type 7,36,2018,4,15,online,0,0,0,203.02,2,not_canceled
inn10540,2,0,0,4,meal plan 1,0,room_type 1,21,2017,9,1,online,0,0,0,105.0,0,not_canceled
inn10541,2,0,2,2,meal plan 1,0,room_type 4,4,2018,12,25,online,0,0,0,95.2,1,not_canceled
inn10542,2,1,1,2,meal plan 1,0,room_type 4,109,2018,8,5,online,0,0,0,143.7,1,not_canceled
inn10543,2,1,1,0,meal plan 1,1,room_type 4,5,2018,11,20,complementary,0,0,0,0.0,2,not_canceled
inn10544,2,0,0,1,meal plan 1,0,room_type 1,11,2018,11,5,online,0,0,0,130.0,1,canceled
inn10545,1,0,1,0,meal plan 1,0,room_type 1,6,2018,2,1,online,1,3,1,86.0,0,not_canceled
inn10546,2,0,2,0,meal plan 1,0,room_type 1,61,2017,10,4,offline,0,0,0,91.0,0,not_canceled
inn10547,1,0,2,1,meal plan 1,0,room_type 1,116,2018,2,28,offline,0,0,0,76.0,0,not_canceled
inn10548,3,0,0,2,meal plan 1,0,room_type 4,73,2018,9,6,online,0,0,0,168.3,2,not_canceled
inn10549,1,0,2,7,not selected,0,room_type 1,35,2018,12,7,online,0,0,0,79.2,0,canceled
inn10550,1,0,1,5,meal plan 1,0,room_type 1,22,2017,9,1,online,0,0,0,95.0,2,not_canceled
inn10551,2,0,2,1,meal plan 2,0,room_type 1,150,2018,1,2,offline,0,0,0,101.0,0,not_canceled
inn10552,2,0,1,2,meal plan 1,0,room_type 1,187,2018,10,7,online,0,0,0,108.9,3,not_canceled
inn10553,1,0,1,0,meal plan 1,0,room_type 1,36,2018,10,16,online,0,0,0,107.1,1,canceled
inn10554,2,0,0,1,meal plan 1,0,room_type 1,0,2017,8,27,online,0,0,0,122.0,2,not_canceled
inn10555,2,0,0,1,not selected,0,room_type 1,0,2018,8,20,online,0,0,0,139.0,1,not_canceled
inn10556,2,0,0,3,meal plan 1,0,room_type 1,50,2018,3,29,offline,0,0,0,75.0,0,not_canceled
inn10557,1,0,1,0,meal plan 1,0,room_type 1,5,2017,9,14,corporate,0,0,0,65.0,0,not_canceled
inn10558,1,0,0,1,meal plan 1,0,room_type 1,15,2018,10,22,corporate,0,0,0,65.0,0,not_canceled
inn10559,2,0,2,3,meal plan 1,0,room_type 1,12,2018,12,10,online,0,0,0,89.59,1,not_canceled
inn10560,1,0,0,1,meal plan 1,0,room_type 1,0,2017,8,11,online,0,0,0,114.0,1,not_canceled
inn10561,3,0,2,2,meal plan 1,0,room_type 4,211,2018,10,21,online,0,0,0,121.55,1,canceled
inn10562,2,0,2,1,meal plan 1,0,room_type 1,282,2017,10,10,offline,0,0,0,76.67,0,not_canceled
inn10563,1,0,0,3,meal plan 1,0,room_type 1,166,2018,11,1,offline,0,0,0,110.0,0,canceled
inn10564,1,0,0,4,meal plan 1,0,room_type 5,109,2018,11,8,offline,0,0,0,216.0,1,canceled
inn10565,2,0,1,5,meal plan 2,0,room_type 1,94,2018,3,28,offline,0,0,0,110.75,1,not_canceled
inn10566,2,0,0,3,not selected,0,room_type 1,326,2018,11,24,online,0,0,0,67.5,2,canceled
inn10567,2,2,0,2,meal plan 1,0,room_type 6,33,2018,3,18,online,0,0,0,162.45,1,not_canceled
inn10568,2,0,2,2,meal plan 1,0,room_type 1,3,2018,3,27,offline,0,0,0,55.0,0,not_canceled
inn10569,2,0,2,4,meal plan 1,0,room_type 4,140,2018,3,26,online,0,0,0,113.5,1,not_canceled
inn10570,1,0,0,1,meal plan 1,0,room_type 1,16,2018,6,16,corporate,1,0,1,95.0,0,not_canceled
inn10571,2,0,0,3,meal plan 1,0,room_type 1,6,2018,2,25,offline,0,0,0,62.0,1,not_canceled
inn10572,3,0,1,0,meal plan 1,0,room_type 4,103,2018,10,9,online,0,0,0,151.2,0,canceled
inn10573,1,0,1,3,meal plan 1,0,room_type 1,191,2018,6,23,offline,0,0,0,95.0,0,not_canceled
inn10574,2,0,0,3,meal plan 1,0,room_type 1,100,2018,4,12,online,0,0,0,62.86,0,not_canceled
inn10575,2,0,1,3,meal plan 1,0,room_type 1,322,2018,5,19,offline,0,0,0,80.0,0,canceled
inn10576,2,0,1,2,meal plan 2,0,room_type 2,161,2018,3,25,offline,0,0,0,130.0,0,canceled
inn10577,2,0,0,1,meal plan 1,0,room_type 1,0,2017,8,7,online,0,0,0,98.0,0,canceled
inn10578,2,0,0,2,meal plan 1,0,room_type 4,28,2018,5,20,online,0,0,0,156.0,0,canceled
inn10579,2,0,2,0,meal plan 1,0,room_type 1,2,2018,10,30,complementary,1,1,5,0.0,4,not_canceled
inn10580,2,0,0,3,meal plan 1,0,room_type 4,36,2018,1,27,online,0,0,0,88.63,1,not_canceled
inn10581,2,0,2,0,not selected,0,room_type 1,75,2018,4,17,online,0,0,0,90.0,0,not_canceled
inn10582,2,2,2,3,meal plan 2,0,room_type 6,12,2018,2,14,online,0,0,0,230.0,0,canceled
inn10583,2,0,1,2,meal plan 1,0,room_type 1,115,2018,8,5,online,0,0,0,120.3,0,canceled
inn10584,2,0,1,1,meal plan 1,0,room_type 4,44,2018,6,18,offline,0,0,0,96.3,0,not_canceled
inn10585,2,0,0,3,meal plan 1,0,room_type 1,42,2018,2,3,online,0,0,0,80.3,1,not_canceled
inn10586,2,0,0,3,not selected,0,room_type 1,49,2018,9,6,online,0,0,0,89.91,0,canceled
inn10587,1,0,3,7,meal plan 1,0,room_type 1,11,2018,11,18,online,0,0,0,76.93,1,canceled
inn10588,1,0,1,0,meal plan 1,0,room_type 1,10,2017,10,19,online,0,0,0,129.0,1,not_canceled
inn10589,1,2,1,4,meal plan 1,0,room_type 6,88,2018,5,16,online,0,0,0,187.85,1,canceled
inn10590,1,0,0,5,meal plan 1,0,room_type 1,18,2018,1,26,online,0,0,0,75.0,0,not_canceled
inn10591,2,0,1,3,meal plan 1,0,room_type 1,66,2018,6,9,online,0,0,0,126.9,1,not_canceled
inn10592,2,0,1,2,meal plan 1,0,room_type 1,19,2018,5,2,online,0,0,0,130.0,0,not_canceled
inn10593,3,0,0,1,meal plan 1,0,room_type 4,12,2018,12,10,online,0,0,0,161.0,0,not_canceled
inn10595,2,0,1,1,meal plan 2,0,room_type 1,301,2018,7,30,offline,0,0,0,115.0,1,canceled
inn10596,3,0,1,2,meal plan 1,0,room_type 4,77,2018,9,2,online,0,0,0,168.3,2,not_canceled
inn10597,2,0,2,0,not selected,0,room_type 1,117,2018,11,13,online,0,0,0,79.2,0,not_canceled
inn10598,2,0,2,2,meal plan 1,0,room_type 1,18,2017,10,2,online,0,0,0,111.75,2,not_canceled
inn10599,2,0,1,1,not selected,0,room_type 1,7,2018,7,16,online,0,0,0,139.0,0,not_canceled
inn10600,2,0,0,4,meal plan 1,0,room_type 1,259,2018,12,7,online,0,0,0,73.95,1,not_canceled
inn10601,3,0,2,1,meal plan 1,0,room_type 4,73,2018,4,30,online,0,0,0,159.3,1,canceled
inn10602,2,0,0,1,not selected,0,room_type 1,4,2018,2,13,online,0,0,0,90.0,0,not_canceled
inn10603,2,0,1,0,not selected,0,room_type 1,6,2017,9,20,online,0,0,0,114.0,1,not_canceled
inn10604,2,0,1,3,meal plan 1,0,room_type 1,287,2018,9,29,online,0,0,0,100.3,0,canceled
inn10605,3,0,0,4,meal plan 1,0,room_type 4,128,2018,9,6,online,0,0,0,162.0,2,not_canceled
inn10606,2,0,2,5,meal plan 1,0,room_type 4,11,2018,6,16,online,0,0,0,156.0,1,not_canceled
inn10607,2,0,1,4,meal plan 1,0,room_type 1,27,2017,12,9,online,0,0,0,69.0,0,not_canceled
inn10608,2,0,1,0,meal plan 1,0,room_type 1,258,2018,10,16,offline,0,0,0,110.0,0,canceled
inn10609,2,0,0,4,meal plan 1,0,room_type 1,35,2018,11,16,online,0,0,0,88.4,1,not_canceled
inn10610,2,0,2,1,meal plan 1,0,room_type 2,224,2018,7,24,online,0,0,0,86.62,0,canceled
inn10611,2,0,2,3,meal plan 2,0,room_type 1,54,2018,8,28,online,0,0,0,144.0,0,not_canceled
inn10612,3,0,0,1,meal plan 1,0,room_type 4,19,2018,7,20,online,0,0,0,146.0,2,not_canceled
inn10613,2,0,0,3,not selected,0,room_type 4,1,2018,11,22,online,0,0,0,100.0,1,not_canceled
inn10614,1,0,1,3,meal plan 1,0,room_type 1,6,2017,9,21,online,0,0,0,114.0,1,not_canceled
inn10615,2,0,1,3,meal plan 1,0,room_type 1,60,2018,4,11,online,0,0,0,71.6,0,not_canceled
inn10616,1,0,0,3,meal plan 1,0,room_type 1,335,2018,10,13,offline,0,0,0,80.0,0,not_canceled
inn10617,2,0,0,2,meal plan 2,0,room_type 1,265,2018,6,24,offline,0,0,0,115.0,1,canceled
inn10618,2,0,0,2,meal plan 1,0,room_type 4,2,2018,11,24,online,0,0,0,108.9,0,canceled
inn10619,2,0,0,2,meal plan 1,0,room_type 1,112,2018,6,2,offline,0,0,0,100.0,0,not_canceled
inn10620,1,0,0,1,meal plan 1,1,room_type 1,2,2018,6,16,corporate,1,1,15,67.0,1,not_canceled
inn10621,2,0,0,3,meal plan 1,0,room_type 1,31,2018,10,27,online,0,0,0,129.0,2,not_canceled
inn10622,2,0,1,3,meal plan 1,0,room_type 1,66,2018,11,7,online,0,0,0,179.1,2,not_canceled
inn10623,1,0,1,2,meal plan 1,0,room_type 1,91,2018,9,30,offline,0,0,0,75.0,0,not_canceled
inn10624,2,0,2,1,meal plan 1,0,room_type 1,67,2018,3,26,offline,0,0,0,76.16,1,not_canceled
inn10625,2,0,1,2,meal plan 1,0,room_type 4,150,2018,10,28,online,0,0,0,76.36,1,not_canceled
inn10626,2,0,0,2,not selected,0,room_type 1,15,2018,10,21,online,0,0,0,140.0,2,not_canceled
inn10627,2,0,1,3,meal plan 1,0,room_type 4,64,2018,11,3,online,0,0,0,106.2,1,canceled
inn10628,2,0,1,3,meal plan 1,0,room_type 1,46,2018,3,21,offline,0,0,0,85.0,0,not_canceled
inn10629,2,0,2,2,meal plan 1,0,room_type 4,139,2018,7,31,online,0,0,0,114.33,0,canceled
inn10630,2,0,2,1,meal plan 1,0,room_type 1,87,2017,8,9,online,0,0,0,76.5,2,not_canceled
inn10631,2,0,0,2,meal plan 2,0,room_type 1,265,2018,6,24,offline,0,0,0,115.0,1,canceled
inn10632,2,0,2,2,meal plan 1,0,room_type 4,127,2018,9,18,online,0,0,0,143.1,1,not_canceled
inn10633,1,0,0,2,meal plan 1,0,room_type 1,42,2018,11,4,offline,0,0,0,67.5,0,not_canceled
inn10634,2,0,0,2,meal plan 2,0,room_type 1,320,2018,8,18,offline,0,0,0,115.0,1,canceled
inn10635,2,0,2,1,meal plan 1,0,room_type 1,19,2017,12,5,online,0,0,0,69.0,2,not_canceled
inn10636,1,0,1,2,meal plan 1,0,room_type 1,219,2017,9,4,offline,0,0,0,76.67,0,not_canceled
inn10637,2,0,0,1,meal plan 1,0,room_type 1,20,2018,3,8,online,0,0,0,93.0,0,not_canceled
inn10638,2,0,0,3,not selected,0,room_type 1,151,2018,6,2,online,0,0,0,95.4,0,canceled
inn10639,2,0,0,2,meal plan 2,0,room_type 1,257,2017,7,1,offline,0,0,0,101.5,0,canceled
inn10640,2,1,0,2,meal plan 1,0,room_type 1,135,2018,7,5,online,0,0,0,126.0,1,not_canceled
inn10641,2,0,1,2,meal plan 1,0,room_type 1,15,2018,11,7,online,0,0,0,200.0,2,not_canceled
inn10642,2,2,0,1,meal plan 1,1,room_type 6,140,2018,7,8,online,0,0,0,195.3,2,not_canceled
inn10643,2,0,1,2,meal plan 1,0,room_type 1,67,2018,12,2,offline,0,0,0,75.0,0,not_canceled
inn10644,2,0,1,1,meal plan 1,0,room_type 1,174,2017,10,10,offline,0,0,0,70.0,0,canceled
inn10645,2,1,0,5,meal plan 2,0,room_type 1,181,2018,8,23,online,0,0,0,162.15,2,canceled
inn10646,2,0,1,2,meal plan 1,0,room_type 1,198,2018,9,9,offline,0,0,0,90.0,0,canceled
inn10647,2,0,1,3,meal plan 1,0,room_type 1,12,2017,10,12,corporate,0,0,0,100.0,0,not_canceled
inn10648,2,0,0,1,meal plan 1,0,room_type 1,5,2018,12,10,online,0,0,0,88.8,0,not_canceled
inn10649,1,0,1,2,meal plan 1,0,room_type 1,180,2018,10,10,offline,0,0,0,120.0,0,canceled
inn10650,2,0,2,1,not selected,0,room_type 1,49,2018,2,20,online,0,0,0,67.5,0,canceled
inn10651,2,2,2,2,meal plan 1,0,room_type 6,86,2018,5,15,online,0,0,0,187.85,1,not_canceled
inn10652,2,0,2,0,meal plan 1,0,room_type 1,100,2018,7,3,online,0,0,0,114.3,0,canceled
inn10654,2,1,2,2,meal plan 1,1,room_type 1,15,2018,3,20,online,0,0,0,160.0,1,not_canceled
inn10655,3,0,0,1,meal plan 1,0,room_type 1,15,2018,12,27,offline,0,0,0,90.0,2,not_canceled
inn10656,2,0,2,2,meal plan 1,0,room_type 1,110,2018,10,9,offline,0,0,0,130.0,2,canceled
inn10657,2,0,2,2,meal plan 1,0,room_type 4,30,2018,9,25,online,0,0,0,92.25,1,not_canceled
inn10658,2,0,1,2,meal plan 1,0,room_type 1,168,2018,4,22,offline,0,0,0,85.0,0,canceled
inn10659,1,0,1,1,meal plan 1,0,room_type 1,85,2018,12,3,online,0,0,0,98.0,0,not_canceled
inn10660,2,0,0,2,meal plan 2,0,room_type 1,63,2017,9,4,offline,0,0,0,116.0,0,not_canceled
inn10661,2,0,0,2,meal plan 1,0,room_type 1,70,2018,6,3,offline,0,0,0,100.0,0,not_canceled
inn10662,2,0,0,3,meal plan 1,0,room_type 4,58,2018,10,20,online,0,0,0,139.5,1,canceled
inn10663,1,0,1,2,meal plan 1,0,room_type 1,0,2017,9,7,corporate,0,0,0,65.0,0,not_canceled
inn10664,2,0,1,3,meal plan 1,0,room_type 4,115,2018,5,2,offline,0,0,0,90.95,0,not_canceled
inn10665,2,0,0,3,meal plan 1,0,room_type 1,304,2018,11,3,offline,0,0,0,89.0,0,canceled
inn10666,2,1,2,2,meal plan 1,0,room_type 1,42,2018,12,31,online,0,0,0,102.0,1,not_canceled
inn10667,2,0,2,4,meal plan 1,0,room_type 1,135,2018,9,8,offline,0,0,0,80.75,0,not_canceled
inn10668,2,0,0,2,meal plan 2,0,room_type 1,39,2017,8,14,offline,0,0,0,101.5,0,not_canceled
inn10669,2,0,2,1,meal plan 1,0,room_type 1,74,2018,10,9,online,0,0,0,118.8,0,canceled
inn10670,3,0,2,0,meal plan 1,1,room_type 4,42,2018,6,26,online,0,0,0,141.3,1,not_canceled
inn10671,2,2,1,2,meal plan 1,0,room_type 6,9,2018,6,10,online,0,0,0,221.0,0,canceled
inn10672,2,0,2,7,meal plan 2,0,room_type 1,42,2017,9,8,offline,0,0,0,79.64,0,not_canceled
